bid,chr,pos,mex
7_17057,7,1.7057e+20,5.51065856777494
7_17064,7,1.7064e+20,5.74472506393862
7_17065,7,1.7065e+20,5.9306010230179
7_17066,7,1.7066e+20,6.18222293265132
7_17081,7,1.7081e+20,6.76843989769821
7_17082,7,1.7082e+20,7.67933503836317
7_17096,7,1.7096e+20,5.86173273657289
7_17119,7,1.7119e+20,6.24512787723786
7_17121,7,1.7121e+20,6.02806265984654
7_17123,7,1.7123e+20,6.66866368286445
7_17148,7,1.7148e+20,5.90847826086957
7_17170,7,1.717e+20,6.11037084398977
7_17173,7,1.7173e+20,5.91583120204604
7_17174,7,1.7174e+20,6.08295012787724
7_17175,7,1.7175e+20,6.12383631713555
7_17176,7,1.7176e+20,6.4175895140665
7_17177,7,1.7177e+20,6.21507672634271
7_17182,7,1.7182e+20,5.96331202046036
7_17186,7,1.7186e+20,5.91265984654732
7_17193,7,1.7193e+20,7.63428069053708
7_17211,7,1.7211e+20,6.73430306905371
7_17212,7,1.7212e+20,6.45700127877238
7_17216,7,1.7216e+20,5.59149616368287
7_17221,7,1.7221e+20,5.11169437340154
7_17236,7,1.7236e+20,5.9299104859335
7_17258,7,1.7258e+20,6.19473145780051
7_17273,7,1.7273e+20,6.84406010230179
7_17274,7,1.7274e+20,6.78141943734016
7_17275,7,1.7275e+20,5.95935421994885
7_17277,7,1.7277e+20,6.10789641943734
7_17278,7,1.7278e+20,5.89703324808184
7_17289,7,1.7289e+20,5.94274936061381
7_17293,7,1.7293e+20,7.37417092924126
7_17294,7,1.7294e+20,5.89505115089514
7_17298,7,1.7298e+20,5.87586636828645
7_17315,7,1.7315e+20,7.65976982097186
7_17318,7,1.7318e+20,6.86576726342711
7_17325,7,1.7325e+20,6.91328644501278
7_17327,7,1.7327e+20,6.91328644501278
7_17328,7,1.7328e+20,6.91328644501278
7_17332,7,1.7332e+20,6.60764705882353
7_17342,7,1.7342e+20,6.11551150895141
7_17348,7,1.7348e+20,5.91765984654732
7_17349,7,1.7349e+20,5.99205882352941
7_17375,7,1.7375e+20,6.09408567774936
7_17381,7,1.7381e+20,6.29506393861892
7_17382,7,1.7382e+20,5.95505328218244
7_17383,7,1.7383e+20,5.83272378516624
7_17389,7,1.7389e+20,5.83272378516624
7_17395,7,1.7395e+20,6.37710358056266
7_17396,7,1.7396e+20,6.4355242966752
7_17403,7,1.7403e+20,6.23906010230179
7_17410,7,1.741e+20,6.21604859335038
7_17415,7,1.7415e+20,6.21604859335038
7_17416,7,1.7416e+20,6.21604859335038
7_17428,7,1.7428e+20,7.28475063938619
7_17433,7,1.7433e+20,5.25081361892583
7_17434,7,1.7434e+20,7.86648337595908
7_17436,7,1.7436e+20,7.38520620204604
7_17440,7,1.744e+20,5.9413746803069
7_17451,7,1.7451e+20,6.63301150895141
7_17452,7,1.7452e+20,5.81944373401534
7_17453,7,1.7453e+20,6.18161125319694
7_17454,7,1.7454e+20,5.78487851662404
7_17472,7,1.7472e+20,7.64695652173913
7_17474,7,1.7474e+20,7.0518094629156
7_17475,7,1.7475e+20,7.25992966751918
7_17476,7,1.7476e+20,8.99682864450128
7_17478,7,1.7478e+20,8.99682864450128
7_17479,7,1.7479e+20,8.84282608695652
7_17481,7,1.7481e+20,7.78893542199488
7_17486,7,1.7486e+20,6.39721867007673
7_17500,7,1.75e+20,6.33764705882353
7_17520,7,1.752e+20,5.9836189258312
7_17521,7,1.7521e+20,5.90097186700767
7_17528,7,1.7528e+20,5.80407289002558
7_17529,7,1.7529e+20,5.80407289002558
7_17530,7,1.753e+20,5.80407289002558
7_17534,7,1.7534e+20,5.80657289002558
7_17535,7,1.7535e+20,5.84533248081842
7_17536,7,1.7536e+20,6.00710997442455
7_17554,7,1.7554e+20,6.58018542199489
7_17556,7,1.7556e+20,7.44611253196931
7_17557,7,1.7557e+20,7.44607576726343
7_17564,7,1.7564e+20,7.44611253196931
7_17574,7,1.7574e+20,7.43949488491049
7_17583,7,1.7583e+20,7.43949488491049
7_17586,7,1.7586e+20,7.43949488491049
7_17594,7,1.7594e+20,7.43949488491049
7_17602,7,1.7602e+20,7.43949488491049
7_17614,7,1.7614e+20,7.43949488491049
8_10,8,1e+17,6.19681585677749
8_17,8,1.7e+17,6.19681585677749
8_23,8,2.3e+17,6.19681585677749
8_27,8,2.7e+17,6.19681585677749
8_31,8,3.1e+17,6.19681585677749
8_40,8,4e+17,6.14401321398124
8_41,8,4.1e+17,6.05872762148337
8_50,8,5e+17,6.20946291560102
8_62,8,6.2e+17,6.14938618925831
8_77,8,7.7e+17,7.46356138107417
8_78,8,7.8e+17,7.46356138107417
8_83,8,8.3e+17,7.46487212276215
8_84,8,8.4e+17,6.03700127877238
8_115,8,1.15e+18,6.41127877237852
8_145,8,1.45e+18,6.34783248081842
8_152,8,1.52e+18,6.20787084398977
8_164,8,1.64e+18,6.25356777493607
8_175,8,1.75e+18,6.32601662404092
8_183,8,1.83e+18,7.17445652173913
8_184,8,1.84e+18,7.17445652173913
8_205,8,2.05e+18,7.17445652173913
8_206,8,2.06e+18,7.17445652173913
8_211,8,2.11e+18,6.23812659846548
8_215,8,2.15e+18,6.05595907928388
8_229,8,2.29e+18,8.75194693094629
8_230,8,2.3e+18,7.85646419437341
8_243,8,2.43e+18,6.62205242966752
8_251,8,2.51e+18,5.94888427109974
8_252,8,2.52e+18,5.98530690537085
8_276,8,2.76e+18,5.95888746803069
8_279,8,2.79e+18,6.09620204603581
8_287,8,2.87e+18,5.34142583120205
8_290,8,2.9e+18,5.83777493606139
8_305,8,3.05e+18,6.01452685421995
8_310,8,3.1e+18,6.01452685421995
8_317,8,3.17e+18,5.82648337595908
8_320,8,3.2e+18,7.47236572890026
8_324,8,3.24e+18,6.20728900255755
8_330,8,3.3e+18,5.98124680306906
8_335,8,3.35e+18,6.35987212276215
8_343,8,3.43e+18,6.01003196930946
8_348,8,3.48e+18,5.96636189258312
8_366,8,3.66e+18,5.61534207161125
8_380,8,3.8e+18,5.95058184143223
8_389,8,3.89e+18,5.89636828644501
8_398,8,3.98e+18,6.01119565217391
8_411,8,4.11e+18,5.91117647058824
8_423,8,4.23e+18,5.87351023017903
8_428,8,4.28e+18,7.22222080136403
8_429,8,4.29e+18,7.53493606138108
8_434,8,4.34e+18,5.89138746803069
8_435,8,4.35e+18,5.70849104859335
8_436,8,4.36e+18,6.8016368286445
8_447,8,4.47e+18,8.09141304347826
8_451,8,4.51e+18,8.09141304347826
8_452,8,4.52e+18,8.09141304347826
8_454,8,4.54e+18,6.24896419437341
8_479,8,4.79e+18,5.85024296675192
8_496,8,4.96e+18,5.66237212276214
8_497,8,4.97e+18,6.12826086956522
8_502,8,5.02e+18,5.77512148337596
8_514,8,5.14e+18,6.54330562659847
8_516,8,5.16e+18,6.54330562659847
8_530,8,5.3e+18,6.31755754475703
8_531,8,5.31e+18,6.63244245524297
8_532,8,5.32e+18,6.12925191815857
8_533,8,5.33e+18,6.69520460358056
8_553,8,5.53e+18,6.45342071611253
8_560,8,5.6e+18,6.01883631713555
8_561,8,5.61e+18,6.19790281329923
8_568,8,5.68e+18,5.9969757033248
8_582,8,5.82e+18,5.96973145780051
8_589,8,5.89e+18,5.87267902813299
8_591,8,5.91e+18,6.11522378516624
8_602,8,6.02e+18,6.67748721227621
8_610,8,6.1e+18,6.67748721227621
8_636,8,6.36e+18,6.73752557544757
8_639,8,6.39e+18,8.64985294117647
8_647,8,6.47e+18,6.21570332480819
8_648,8,6.48e+18,6.21570332480819
8_651,8,6.51e+18,5.98282608695652
8_658,8,6.58e+18,5.74200127877238
8_659,8,6.59e+18,5.74200127877238
8_671,8,6.71e+18,6.95889386189258
8_681,8,6.81e+18,6.23183503836317
8_685,8,6.85e+18,6.87148976982097
8_686,8,6.86e+18,6.87148976982097
8_689,8,6.89e+18,5.86031329923273
8_704,8,7.04e+18,6.16720588235294
8_762,8,7.62e+18,5.57585837595908
8_775,8,7.75e+18,6.07552429667519
8_776,8,7.76e+18,6.07552429667519
8_780,8,7.8e+18,6.07552429667519
8_802,8,8.02e+18,6.07552429667519
8_810,8,8.1e+18,6.07552429667519
8_812,8,8.12e+18,6.07552429667519
8_814,8,8.14e+18,6.07552429667519
8_829,8,8.29e+18,6.99218030690538
8_836,8,8.36e+18,6.19215473145781
8_842,8,8.42e+18,5.77246803069054
8_856,8,8.56e+18,6.13176470588235
8_862,8,8.62e+18,6.13176470588235
8_873,8,8.73e+18,5.7873273657289
8_882,8,8.82e+18,5.35204603580563
8_886,8,8.86e+18,5.35204603580563
8_945,8,9.45e+18,6.14221867007673
8_988,8,9.88e+18,7.96072890025576
8_990,8,9.9e+18,7.96072890025576
8_992,8,9.92e+18,7.96072890025576
8_993,8,9.93e+18,7.96072890025576
8_1000,8,1e+19,7.09608056265985
8_1007,8,1.007e+19,7.49193414322251
8_1008,8,1.008e+19,7.49473876507125
8_1009,8,1.009e+19,7.28070971867007
8_1012,8,1.012e+19,7.28070971867007
8_1029,8,1.029e+19,7.11501918158567
8_1030,8,1.03e+19,6.03738810741688
8_1039,8,1.039e+19,6.40987212276215
8_1076,8,1.076e+19,5.62688618925831
8_1081,8,1.081e+19,5.68718030690537
8_1086,8,1.086e+19,6.56192455242967
8_1093,8,1.093e+19,5.90649616368287
8_1094,8,1.094e+19,5.8940537084399
8_1130,8,1.13e+19,6.50438618925831
8_1149,8,1.149e+19,5.9531905370844
8_1150,8,1.15e+19,6.17135549872123
8_1153,8,1.153e+19,6.17135549872123
8_1154,8,1.154e+19,6.17135549872123
8_1157,8,1.157e+19,6.17135549872123
8_1166,8,1.166e+19,6.15158354646207
8_1219,8,1.219e+19,7.18010869565217
8_1235,8,1.235e+19,6.34836956521739
8_1236,8,1.236e+19,6.44530690537085
8_1256,8,1.256e+19,6.39639386189259
8_1279,8,1.279e+19,6.25409846547315
8_1285,8,1.285e+19,5.92778772378517
8_1290,8,1.29e+19,5.70963554987213
8_1299,8,1.299e+19,6.01751278772379
8_1300,8,1.3e+19,6.34065217391304
8_1329,8,1.329e+19,6.07753196930946
8_1333,8,1.333e+19,5.86265345268542
8_1337,8,1.337e+19,6.19450127877238
8_1344,8,1.344e+19,6.62677109974424
8_1362,8,1.362e+19,7.00696291560102
8_1363,8,1.363e+19,7.00696291560102
8_1369,8,1.369e+19,7.00696291560102
8_1378,8,1.378e+19,7.00696291560102
8_1379,8,1.379e+19,6.91501278772379
8_1380,8,1.38e+19,6.46128196930947
8_1391,8,1.391e+19,5.99413043478261
8_1399,8,1.399e+19,5.99413043478261
8_1406,8,1.406e+19,5.99413043478261
8_1407,8,1.407e+19,7.91159846547315
8_1409,8,1.409e+19,5.9330179028133
8_1410,8,1.41e+19,5.9330179028133
8_1439,8,1.439e+19,5.9330179028133
8_1459,8,1.459e+19,5.9330179028133
8_1461,8,1.461e+19,6.23492327365729
8_1470,8,1.47e+19,6.37644501278772
8_1478,8,1.478e+19,6.33026854219949
8_1484,8,1.484e+19,6.41587595907929
8_1494,8,1.494e+19,6.79284526854219
8_1505,8,1.505e+19,4.9515537084399
8_1510,8,1.51e+19,4.9515537084399
8_1511,8,1.511e+19,4.9515537084399
8_1527,8,1.527e+19,4.9515537084399
8_1528,8,1.528e+19,4.9515537084399
8_1543,8,1.543e+19,4.9515537084399
8_1544,8,1.544e+19,4.9515537084399
8_1555,8,1.555e+19,4.9515537084399
8_1559,8,1.559e+19,4.9515537084399
8_1560,8,1.56e+19,4.9515537084399
8_1578,8,1.578e+19,4.9515537084399
8_1596,8,1.596e+19,6.3091432225064
8_1598,8,1.598e+19,6.28248721227621
8_1599,8,1.599e+19,6.71030051150895
8_1635,8,1.635e+19,6.57103580562659
8_1642,8,1.642e+19,6.06131074168798
8_1644,8,1.644e+19,5.83130434782609
8_1674,8,1.674e+19,5.83130434782609
8_1675,8,1.675e+19,5.89804667519182
8_1676,8,1.676e+19,5.96064578005115
8_1677,8,1.677e+19,5.82501278772379
8_1685,8,1.685e+19,5.8354347826087
8_1692,8,1.692e+19,6.04877237851662
8_1700,8,1.7e+19,6.83076726342711
8_1705,8,1.705e+19,5.81184782608696
8_1706,8,1.706e+19,6.02074808184143
8_1707,8,1.707e+19,6.02074808184143
8_1718,8,1.718e+19,5.86174552429668
8_1719,8,1.719e+19,6.06668158567775
8_1730,8,1.73e+19,7.46423699914749
8_1738,8,1.738e+19,6.40222506393862
8_1739,8,1.739e+19,6.37238704177323
8_1788,8,1.788e+19,5.8868094629156
8_1789,8,1.789e+19,5.88262787723785
8_1795,8,1.795e+19,7.52327365728901
8_1820,8,1.82e+19,7.52327365728901
8_1822,8,1.822e+19,7.52327365728901
8_1824,8,1.824e+19,7.52327365728901
8_1832,8,1.832e+19,7.52327365728901
8_1835,8,1.835e+19,7.52327365728901
8_1837,8,1.837e+19,6.72590792838875
8_1843,8,1.843e+19,7.18605498721228
8_1845,8,1.845e+19,7.18605498721228
8_1861,8,1.861e+19,7.18605498721228
8_1878,8,1.878e+19,7.18605498721228
8_1889,8,1.889e+19,7.1841432225064
8_1890,8,1.89e+19,6.51173273657289
8_1897,8,1.897e+19,7.32080562659847
8_1898,8,1.898e+19,7.32080562659847
8_1913,8,1.913e+19,7.33718670076727
8_1919,8,1.919e+19,6.5833631713555
8_1923,8,1.923e+19,6.39063938618925
8_1951,8,1.951e+19,8.45893222506394
8_1952,8,1.952e+19,8.59727621483376
8_1955,8,1.955e+19,8.31119565217391
8_1956,8,1.956e+19,8.21023657289002
8_1957,8,1.957e+19,8.19150895140665
8_1967,8,1.967e+19,7.5919757033248
8_1968,8,1.968e+19,7.5919757033248
8_1981,8,1.981e+19,7.5919757033248
8_1983,8,1.983e+19,7.5919757033248
8_1984,8,1.984e+19,7.5919757033248
8_1985,8,1.985e+19,7.5919757033248
8_1986,8,1.986e+19,7.5919757033248
8_2008,8,2.008e+19,6.49362531969309
8_2023,8,2.023e+19,5.98984654731458
8_2031,8,2.031e+19,5.6169820971867
8_2052,8,2.052e+19,6.75397698209718
8_2057,8,2.057e+19,6.75397698209718
8_2069,8,2.069e+19,8.11084398976982
8_2070,8,2.07e+19,7.95442028985507
8_2115,8,2.115e+19,8.35960837595908
8_2139,8,2.139e+19,8.35971867007673
8_2144,8,2.144e+19,8.35971867007673
8_2145,8,2.145e+19,8.35971867007673
8_2157,8,2.157e+19,6.44028772378517
8_2170,8,2.17e+19,7.49115728900256
8_2176,8,2.176e+19,6.68606777493607
8_2182,8,2.182e+19,6.58722506393862
8_2185,8,2.185e+19,6.58722506393862
8_2217,8,2.217e+19,7.34180306905371
8_2218,8,2.218e+19,7.34180306905371
8_2225,8,2.225e+19,7.34180306905371
8_2239,8,2.239e+19,7.34180306905371
8_2251,8,2.251e+19,6.00406649616369
8_2264,8,2.264e+19,6.29303282182438
8_2265,8,2.265e+19,6.79924552429668
8_2268,8,2.268e+19,5.91702046035805
8_2269,8,2.269e+19,6.24132992327365
8_2280,8,2.28e+19,6.94000319693095
8_2282,8,2.282e+19,6.95151534526854
8_2284,8,2.284e+19,7.01062659846548
8_2298,8,2.298e+19,6.59199488491049
8_2308,8,2.308e+19,6.69608056265984
8_2342,8,2.342e+19,8.2693158567775
8_2377,8,2.377e+19,5.02861093350383
8_2378,8,2.378e+19,5.06315537084399
8_2380,8,2.38e+19,5.70872975277068
8_2396,8,2.396e+19,5.26854219948849
8_2399,8,2.399e+19,5.74274936061381
8_2435,8,2.435e+19,5.52278772378517
8_2617,8,2.617e+19,4.54355498721228
8_2622,8,2.622e+19,7.95815217391304
8_2635,8,2.635e+19,7.45649981731823
8_2658,8,2.658e+19,7.76971867007673
8_2659,8,2.659e+19,7.79141304347826
8_2663,8,2.663e+19,7.79141304347826
8_2675,8,2.675e+19,7.79141304347826
8_2682,8,2.682e+19,7.79141304347826
8_2686,8,2.686e+19,7.79141304347826
8_2687,8,2.687e+19,7.79141304347826
8_2692,8,2.692e+19,7.79141304347826
8_2712,8,2.712e+19,7.05223145780051
8_2721,8,2.721e+19,7.22247442455243
8_2722,8,2.722e+19,7.17900468883205
8_2763,8,2.763e+19,6.60469309462915
8_2764,8,2.764e+19,6.56678708439898
8_2765,8,2.765e+19,6.86915601023018
8_2767,8,2.767e+19,6.86915601023018
8_2812,8,2.812e+19,6.86915601023018
8_2816,8,2.816e+19,6.86915601023018
8_2829,8,2.829e+19,6.86915601023018
8_2853,8,2.853e+19,6.86915601023018
8_2859,8,2.859e+19,6.86915601023018
8_2885,8,2.885e+19,6.86915601023018
8_2901,8,2.901e+19,6.86915601023018
8_2902,8,2.902e+19,6.72299872122762
8_2909,8,2.909e+19,5.39259590792839
8_2915,8,2.915e+19,3.01700767263428
8_2916,8,2.916e+19,3.01700767263428
8_2923,8,2.923e+19,3.01700767263428
8_2960,8,2.96e+19,3.01700767263428
8_2961,8,2.961e+19,3.01700767263428
8_2973,8,2.973e+19,3.01700767263428
8_2983,8,2.983e+19,3.01700767263428
8_2999,8,2.999e+19,3.01700767263428
8_3262,8,3.262e+19,3.01700767263428
8_3264,8,3.264e+19,3.01700767263428
8_3275,8,3.275e+19,3.01700767263428
8_3286,8,3.286e+19,3.01700767263428
8_3288,8,3.288e+19,3.01700767263428
8_3296,8,3.296e+19,3.01700767263428
8_3307,8,3.307e+19,3.01700767263428
8_3314,8,3.314e+19,3.01700767263428
8_3329,8,3.329e+19,3.01700767263428
8_3345,8,3.345e+19,3.47804347826087
8_3361,8,3.361e+19,5.96698849104859
8_3367,8,3.367e+19,6.24018542199489
8_3384,8,3.384e+19,6.8500895140665
8_3389,8,3.389e+19,6.93727621483376
8_3403,8,3.403e+19,6.62609335038363
8_3445,8,3.445e+19,6.30255115089514
8_3458,8,3.458e+19,7.09829923273657
8_3466,8,3.466e+19,7.09829923273657
8_3468,8,3.468e+19,6.23757033248082
8_3500,8,3.5e+19,6.66792199488491
8_3522,8,3.522e+19,6.66792199488491
8_3545,8,3.545e+19,6.66792199488491
8_3556,8,3.556e+19,6.66792199488491
8_3557,8,3.557e+19,6.66792199488491
8_3564,8,3.564e+19,6.66792199488491
8_3582,8,3.582e+19,6.73546675191816
8_3584,8,3.584e+19,6.72688618925831
8_3586,8,3.586e+19,6.72688618925831
8_3587,8,3.587e+19,6.72688618925831
8_3600,8,3.6e+19,6.72688618925831
8_3614,8,3.614e+19,6.72688618925831
8_3648,8,3.648e+19,6.72990409207161
8_3650,8,3.65e+19,6.73198849104859
8_3651,8,3.651e+19,6.72566496163683
8_3669,8,3.669e+19,6.72331202046036
8_3673,8,3.673e+19,6.72331202046036
8_3722,8,3.722e+19,6.72331202046036
8_3723,8,3.723e+19,6.72331202046036
8_3724,8,3.724e+19,6.72331202046036
8_3726,8,3.726e+19,6.72331202046036
8_3741,8,3.741e+19,6.72331202046036
8_3748,8,3.748e+19,6.72331202046036
8_3764,8,3.764e+19,6.72331202046036
8_3765,8,3.765e+19,8.30759590792838
8_3766,8,3.766e+19,8.30759590792838
8_3778,8,3.778e+19,8.46618286445012
8_3781,8,3.781e+19,8.49280051150895
8_3809,8,3.809e+19,8.51778772378517
8_3833,8,3.833e+19,8.51229219948849
8_3841,8,3.841e+19,8.53356777493607
8_3843,8,3.843e+19,8.53356777493607
8_3846,8,3.846e+19,8.53386189258312
8_3849,8,3.849e+19,8.41351023017903
8_3852,8,3.852e+19,8.41351023017903
8_3865,8,3.865e+19,8.69778132992327
8_3870,8,3.87e+19,8.79773657289002
8_3881,8,3.881e+19,8.90353580562659
8_3902,8,3.902e+19,9.0858567774936
8_3908,8,3.908e+19,9.09544757033249
8_3921,8,3.921e+19,9.07101662404092
8_3946,8,3.946e+19,9.01063938618926
8_3947,8,3.947e+19,9.01063938618926
8_3959,8,3.959e+19,9.0275
8_3976,8,3.976e+19,9.12182225063939
8_3992,8,3.992e+19,9.27849104859335
8_3993,8,3.993e+19,9.27849104859335
8_4015,8,4.015e+19,9.08211636828645
8_4016,8,4.016e+19,9.08211636828645
8_4026,8,4.026e+19,9.04531329923273
8_4027,8,4.027e+19,9.04531329923273
8_4038,8,4.038e+19,9.04117647058824
8_4039,8,4.039e+19,9.04117647058824
8_4055,8,4.055e+19,9.03244884910485
8_4068,8,4.068e+19,9.04226982097186
8_4079,8,4.079e+19,8.93469309462916
8_4080,8,4.08e+19,8.93469309462916
8_4084,8,4.084e+19,8.86883631713555
8_4095,8,4.095e+19,8.95253836317136
8_4096,8,4.096e+19,8.95253836317136
8_4108,8,4.108e+19,8.95563938618926
8_4208,8,4.208e+19,8.80526854219949
8_4308,8,4.308e+19,8.93937340153452
8_4329,8,4.329e+19,8.84510230179028
8_4330,8,4.33e+19,8.84510230179028
8_4334,8,4.334e+19,8.81173273657289
8_4401,8,4.401e+19,8.66739769820972
8_4436,8,4.436e+19,8.59587595907928
8_4438,8,4.438e+19,8.57482097186701
8_4439,8,4.439e+19,8.57482097186701
8_4440,8,4.44e+19,8.57482097186701
8_4441,8,4.441e+19,8.57482097186701
8_4453,8,4.453e+19,8.54464194373402
8_4455,8,4.455e+19,8.54464194373402
8_4526,8,4.526e+19,8.42742327365729
8_4527,8,4.527e+19,8.42742327365729
8_4552,8,4.552e+19,8.25236572890026
8_4553,8,4.553e+19,8.25236572890026
8_4567,8,4.567e+19,8.14558823529412
8_4581,8,4.581e+19,8.10289002557544
8_4591,8,4.591e+19,8.0412084398977
8_4670,8,4.67e+19,6.9761253196931
8_4720,8,4.72e+19,6.3069757033248
8_4731,8,4.731e+19,6.15854859335038
8_4759,8,4.759e+19,5.98269820971867
8_4773,8,4.773e+19,5.85678388746803
8_4783,8,4.783e+19,5.72671994884911
8_4800,8,4.8e+19,5.62253196930946
8_4812,8,4.812e+19,5.53461636828645
8_4813,8,4.813e+19,5.53461636828645
8_4815,8,4.815e+19,5.51605498721228
8_4816,8,4.816e+19,5.51605498721228
8_4833,8,4.833e+19,5.4776726342711
8_4859,8,4.859e+19,5.31526854219949
8_4863,8,4.863e+19,5.2870716112532
8_4880,8,4.88e+19,4.8929283887468
8_4887,8,4.887e+19,4.79669437340153
8_4900,8,4.9e+19,4.64338874680307
8_4910,8,4.91e+19,4.56916879795396
8_4949,8,4.949e+19,3.94395780051151
8_4959,8,4.959e+19,3.1876662404092
8_4967,8,4.967e+19,2.811547314578
8_4983,8,4.983e+19,2.44268542199489
8_6597,8,6.597e+19,5.79462276214833
8_6598,8,6.598e+19,5.91544757033248
8_6610,8,6.61e+19,7.15560741687979
8_6614,8,6.614e+19,7.22752557544757
8_6640,8,6.64e+19,6.87460997442455
8_6647,8,6.647e+19,6.98660485933504
8_6666,8,6.666e+19,7.28726023017904
8_6667,8,6.667e+19,7.29530690537085
8_6698,8,6.698e+19,7.6683631713555
8_6699,8,6.699e+19,7.68554987212276
8_6735,8,6.735e+19,8.14258951406649
8_6736,8,6.736e+19,8.14258951406649
8_6738,8,6.738e+19,8.21177109974424
8_6749,8,6.749e+19,8.4752141943734
8_6750,8,6.75e+19,8.4991432225064
8_6772,8,6.772e+19,9.14840153452685
8_6773,8,6.773e+19,9.13678388746803
8_6789,8,6.789e+19,8.87812659846548
8_6799,8,6.799e+19,8.8179347826087
8_6808,8,6.808e+19,8.80191815856777
8_6809,8,6.809e+19,8.80191815856777
8_6829,8,6.829e+19,9.13125319693094
8_6830,8,6.83e+19,9.13125319693094
8_6831,8,6.831e+19,9.13492966751918
8_6869,8,6.869e+19,9.26661764705882
8_6893,8,6.893e+19,9.3006010230179
8_6894,8,6.894e+19,9.3006010230179
8_6898,8,6.898e+19,9.21097826086956
8_6912,8,6.912e+19,9.10274936061381
8_6913,8,6.913e+19,9.09599744245525
8_6923,8,6.923e+19,8.98398976982097
8_6959,8,6.959e+19,8.80289002557545
8_6975,8,6.975e+19,8.81622122762148
8_7010,8,7.01e+19,8.99874040920716
8_7014,8,7.014e+19,9.01274296675192
8_7020,8,7.02e+19,9.05340792838875
8_7051,8,7.051e+19,9.57841432225064
8_7053,8,7.053e+19,9.6543094629156
8_7054,8,7.054e+19,9.72124680306906
8_7055,8,7.055e+19,9.65789641943734
8_7068,8,7.068e+19,9.63280690537085
8_7073,8,7.073e+19,9.53030690537085
8_7075,8,7.075e+19,9.50380434782609
8_7080,8,7.08e+19,6.57255115089514
8_7097,8,7.097e+19,6.61369138959932
8_7106,8,7.106e+19,8.64886189258312
8_7128,8,7.128e+19,8.64886189258312
8_7129,8,7.129e+19,8.64886189258312
8_7139,8,7.139e+19,8.64886189258312
8_7142,8,7.142e+19,8.64886189258312
8_7179,8,7.179e+19,7.20462915601023
8_7197,8,7.197e+19,6.60688618925831
8_7198,8,7.198e+19,6.8302557544757
8_7199,8,7.199e+19,6.8302557544757
8_7230,8,7.23e+19,9.28071739130435
8_7238,8,7.238e+19,7.23262787723786
8_7243,8,7.243e+19,7.23262787723786
8_7248,8,7.248e+19,7.23262787723786
8_7265,8,7.265e+19,5.98158567774936
8_7293,8,7.293e+19,7.75709079283887
8_7298,8,7.298e+19,7.75709079283887
8_7309,8,7.309e+19,7.75709079283887
8_7369,8,7.369e+19,7.75709079283887
8_7373,8,7.373e+19,7.75709079283887
8_7374,8,7.374e+19,7.75709079283887
8_7385,8,7.385e+19,7.15061381074169
8_7390,8,7.39e+19,7.10781329923273
8_7391,8,7.391e+19,7.10781329923273
8_7425,8,7.425e+19,7.10781329923273
8_7444,8,7.444e+19,6.72523337595908
8_7453,8,7.453e+19,6.68075287723786
8_7462,8,7.462e+19,6.58591219096335
8_7466,8,7.466e+19,6.63723572037511
8_7468,8,7.468e+19,6.6373337595908
8_7494,8,7.494e+19,6.6373337595908
8_7499,8,7.499e+19,6.6373337595908
8_7530,8,7.53e+19,6.08960358056266
8_7541,8,7.541e+19,5.94370204603581
8_7560,8,7.56e+19,7.26077898550725
8_7564,8,7.564e+19,7.14781969309463
8_7565,8,7.565e+19,5.97263640238704
8_8285,8,8.285e+19,3.7102557544757
8_8286,8,8.286e+19,3.78566496163683
8_8305,8,8.305e+19,7.60807544757033
8_8325,8,8.325e+19,8.52590153452685
8_8334,8,8.334e+19,6.63103900255754
8_8340,8,8.34e+19,5.46429667519182
8_8344,8,8.344e+19,5.43015345268542
8_8346,8,8.346e+19,5.43015345268542
8_8373,8,8.373e+19,5.43015345268542
8_8379,8,8.379e+19,5.43015345268542
8_8384,8,8.384e+19,5.43015345268542
8_8387,8,8.387e+19,5.43015345268542
8_8391,8,8.391e+19,5.43015345268542
8_8392,8,8.392e+19,5.43015345268542
8_8393,8,8.393e+19,5.43015345268542
8_8407,8,8.407e+19,5.43015345268542
8_8413,8,8.413e+19,5.43015345268542
8_8434,8,8.434e+19,5.43015345268542
8_8436,8,8.436e+19,5.43015345268542
8_8461,8,8.461e+19,5.43015345268542
8_8470,8,8.47e+19,5.43015345268542
8_8472,8,8.472e+19,5.43015345268542
8_8479,8,8.479e+19,5.43015345268542
8_8481,8,8.481e+19,5.43015345268542
8_8494,8,8.494e+19,5.43015345268542
8_8496,8,8.496e+19,5.43015345268542
8_8499,8,8.499e+19,5.43015345268542
8_8510,8,8.51e+19,5.43015345268542
8_8511,8,8.511e+19,5.43015345268542
8_8512,8,8.512e+19,5.43015345268542
8_8531,8,8.531e+19,5.43015345268542
8_8579,8,8.579e+19,5.43015345268542
8_8584,8,8.584e+19,5.43015345268542
8_8586,8,8.586e+19,5.28526108269395
8_8587,8,8.587e+19,5.99649296675192
8_8603,8,8.603e+19,5.84671355498721
8_8640,8,8.64e+19,5.82230179028133
8_8658,8,8.658e+19,5.91803708439898
8_8659,8,8.659e+19,6.03377237851663
8_8664,8,8.664e+19,6.03377237851663
8_8668,8,8.668e+19,5.94259590792839
8_8686,8,8.686e+19,5.96730179028134
8_8696,8,8.696e+19,5.96715473145781
8_8703,8,8.703e+19,8.50131606990623
8_8704,8,8.704e+19,8.59159846547315
